model,corpus,language,topic_id,year,documents_in_year,dominant_topic_documents,effective_topic_mass,mean_prevalence,median_prevalence,expected_prevalence,topic_presence_above_threshold,lower_95,upper_95,uncertainty_method,year_complete,metadata_coverage,fulltext_coverage
STM-METADATA-ES,metadata,es,7,2021,110,8,8.088254277759122,0.07352958434326473,0.00948939859704763,0.08997106367032684,17,0.07094063750420944,0.1113483055179124,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-ES,metadata,es,7,2022,131,11,10.80881092844069,0.08251000708733351,0.007331059944954212,0.07416720340817176,21,0.055774724923966,0.09249896204802119,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-ES,metadata,es,7,2023,184,9,10.107829792351072,0.05493385756712539,0.0037952981683345233,0.056226062671425464,23,0.03911631837676743,0.07451910283816834,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-ES,metadata,es,7,2024,251,7,7.481056470692069,0.029805005859330953,0.002497904115952763,0.03724819892766737,18,0.02292016667180411,0.051964936173929895,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-ES,metadata,es,7,2025,292,7,7.105938252645879,0.024335404974814654,0.0017487453148115903,0.02698811165733441,15,0.01098343851632332,0.04352918796651589,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-ES,metadata,es,7,2026,137,4,4.264221713705373,0.031125705939455277,0.0023396883486451097,0.03190932348739745,8,0.004444653546034729,0.058896203183490245,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-ES,metadata,es,8,2020,90,0,1.8233760377434365,0.020259733752704852,0.005110874656432698,0.032897656868805615,6,0.0012156966580958663,0.06278430740158517,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-ES,metadata,es,8,2021,110,1,1.4263336918298686,0.012966669925726078,0.0021817883828752042,0.009256254017511109,5,-0.008725429599479532,0.026847003493800543,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-ES,metadata,es,8,2022,131,2,1.009535693640481,0.00770637934076703,0.0010149077518638863,-0.003075723148084833,2,-0.020919253230578028,0.015514206174413825,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-ES,metadata,es,8,2023,184,2,1.5043624230714894,0.008175882734084181,0.0010858529390289518,0.00725270922986224,4,-0.008991652631315069,0.023498594774243757,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-ES,metadata,es,8,2024,251,5,7.546652828793938,0.030066345931449953,0.004677696321816312,0.05002894477995772,25,0.03412699074677137,0.06627407122537865,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-ES,metadata,es,8,2025,292,54,45.10430315748782,0.15446679163523228,0.029859802197281585,0.12923467671416058,111,0.11086643627092621,0.14922544628742335,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-ES,metadata,es,8,2026,137,49,36.617143724937264,0.26727842134990704,0.1687352703035899,0.24035958657020448,78,0.2045994496627913,0.2829798806265521,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-ES,metadata,es,9,2020,90,0,0.6837859052085185,0.007597621168983538,0.0017587726206239704,0.014314917964866848,2,-0.01177564999803644,0.03955403351880061,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-ES,metadata,es,9,2021,110,1,2.804428427728185,0.025494803888438045,0.0029608007892236075,0.02362686695953867,9,0.008084112615876974,0.03958434199316446,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-ES,metadata,es,9,2022,131,2,3.2081857335760273,0.024489967431878073,0.0033623677205164297,0.033569426607273065,7,0.017099808650563143,0.050272148565906005,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-ES,metadata,es,9,2023,184,6,7.045667729489462,0.03829167244287751,0.003693370999806903,0.04477550706006975,16,0.02980117830335374,0.06049403727164725,estimateEffect_global_simulation,TRUE,1,0.41349
